"","sample_name","sample_title","bioproject_accession","organism","collection_date","depth","elev","env_broad_scale","env_local_scale","env_medium","geo_loc_name","lat_long","agrochem_addition","Replicate"
"811","MSK-A1-MIN-2_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-MSK-A1-MIN-2_S59","","soil metagenome",2017,"0-10 cm",691,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Satskatchewan","53.733 N 108.183 W","1 t/ha Bottom wood ash","replicate  2: amplicon 18S, ITS, BR5, F230"
"813","MSK-A1-MIN-3_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-MSK-A1-MIN-3_S60","","soil metagenome",2017,"0-10 cm",691,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Satskatchewan","53.733 N 108.183 W","1 t/ha Bottom wood ash","replicate  3: amplicon 18S, ITS, BR5, F230"
"815","MSK-A2-LFH-1_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-MSK-A2-LFH-1_S61","","soil metagenome",2017,"5to 10 cm",691,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Satskatchewan","53.733 N 108.183 W","5 t/ha Bottom wood ash","replicate  1: amplicon 18S, ITS, BR5, F230"
"817","MSK-A2-LFH-2_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-MSK-A2-LFH-2_S62","","soil metagenome",2017,"5to 10 cm",691,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Satskatchewan","53.733 N 108.183 W","5 t/ha Bottom wood ash","replicate  2: amplicon 18S, ITS, BR5, F230"
"819","MSK-A2-LFH-3_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-MSK-A2-LFH-3_S63","","soil metagenome",2017,"5to 10 cm",691,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Satskatchewan","53.733 N 108.183 W","5 t/ha Bottom wood ash","replicate  3: amplicon 18S, ITS, BR5, F230"
"821","MSK-A2-MIN-1_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-MSK-A2-MIN-1_S64","","soil metagenome",2017,"0-10 cm",691,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Satskatchewan","53.733 N 108.183 W","5 t/ha Bottom wood ash","replicate  1: amplicon 18S, ITS, BR5, F230"
"823","MSK-A2-MIN-2_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-MSK-A2-MIN-2_S65","","soil metagenome",2017,"0-10 cm",691,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Satskatchewan","53.733 N 108.183 W","5 t/ha Bottom wood ash","replicate  2: amplicon 18S, ITS, BR5, F230"
"825","MSK-A2-MIN-3_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-MSK-A2-MIN-3_S66","","soil metagenome",2017,"0-10 cm",691,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Satskatchewan","53.733 N 108.183 W","5 t/ha Bottom wood ash","replicate  3: amplicon 18S, ITS, BR5, F230"
"827","MSK-C-LFH-1_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-MSK-C-LFH-1_S67","","soil metagenome",2017,"5to 10 cm",691,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Satskatchewan","53.733 N 108.183 W","","replicate  1: amplicon 18S, ITS, BR5, F230"
"829","MSK-C-LFH-2_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-MSK-C-LFH-2_S68","","soil metagenome",2017,"5to 10 cm",691,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Satskatchewan","53.733 N 108.183 W","","replicate  2: amplicon 18S, ITS, BR5, F230"
"831","MSK-C-LFH-3_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-MSK-C-LFH-3_S69","","soil metagenome",2017,"5to 10 cm",691,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Satskatchewan","53.733 N 108.183 W","","replicate  3: amplicon 18S, ITS, BR5, F230"
"833","MSK-C-MIN-1_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-MSK-C-MIN-1_S70","","soil metagenome",2017,"0-10 cm",691,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Satskatchewan","53.733 N 108.183 W","","replicate  1: amplicon 18S, ITS, BR5, F230"
"835","MSK-C-MIN-2_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-MSK-C-MIN-2_S71","","soil metagenome",2017,"0-10 cm",691,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Satskatchewan","53.733 N 108.183 W","","replicate  2: amplicon 18S, ITS, BR5, F230"
"837","MSK-C-MIN-3_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-MSK-C-MIN-3_S72","","soil metagenome",2017,"0-10 cm",691,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Satskatchewan","53.733 N 108.183 W","","replicate  3: amplicon 18S, ITS, BR5, F230"
"839","ETM-A-FH-4A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-FH-4A_S4","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  4A: amplicon 18S, ITS, BR5, F230"
"841","ETM-A-FH-4B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-FH-4B_S7","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  4B: amplicon 18S, ITS, BR5, F230"
"843","ETM-A-FH-5A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-FH-5A_S16","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  5A: amplicon 18S, ITS, BR5, F230"
"845","ETM-A-FH-5B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-FH-5B_S19","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  5B: amplicon 18S, ITS, BR5, F230"
"847","ETM-A-LM-4A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-LM-4A_S3","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  4A: amplicon 18S, ITS, BR5, F230"
"849","ETM-A-LM-4B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-LM-4B_S6","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  4B: amplicon 18S, ITS, BR5, F230"
"851","ETM-A-LM-5A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-LM-5A_S15","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  5A: amplicon 18S, ITS, BR5, F230"
"853","ETM-A-LM-5B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-LM-5B_S18","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  5B: amplicon 18S, ITS, BR5, F230"
"855","ETM-A-MIN-4A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-MIN-4A_S5","","soil metagenome",2017,"0-10 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  4A: amplicon 18S, ITS, BR5, F230"
"857","ETM-A-MIN-4B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-MIN-4B_S8","","soil metagenome",2017,"0-10 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  4B: amplicon 18S, ITS, BR5, F230"
"859","ETM-A-MIN-5A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-MIN-5A_S17","","soil metagenome",2017,"0-10 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  5A: amplicon 18S, ITS, BR5, F230"
"861","ETM-A-MIN-5B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-MIN-5B_S20","","soil metagenome",2017,"0-10 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  5B: amplicon 18S, ITS, BR5, F230"
"863","ETM-C-FH-4B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-C-FH-4B_S1","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Quebec","45.57 N 71.25 W","","replicate  4B: amplicon 18S, ITS, BR5, F230"
"865","ETM-C-FH-5A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-C-FH-5A_S10","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Quebec","45.57 N 71.25 W","","replicate  5A: amplicon 18S, ITS, BR5, F230"
"867","ETM-C-FH-5B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-C-FH-5B_S13","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Quebec","45.57 N 71.25 W","","replicate  5B: amplicon 18S, ITS, BR5, F230"
"869","ETM-C-LM-5A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-C-LM-5A_S9","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Quebec","45.57 N 71.25 W","","replicate  5A: amplicon 18S, ITS, BR5, F230"
"871","ETM-C-LM-5B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-C-LM-5B_S12","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Quebec","45.57 N 71.25 W","","replicate  5B: amplicon 18S, ITS, BR5, F230"
"873","ETM-C-MIN-4B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-C-MIN-4B_S2","","soil metagenome",2017,"0-10 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Quebec","45.57 N 71.25 W","","replicate  4B: amplicon 18S, ITS, BR5, F230"
"875","ETM-C-MIN-5A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-C-MIN-5A_S11","","soil metagenome",2017,"0-10 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Quebec","45.57 N 71.25 W","","replicate  5A: amplicon 18S, ITS, BR5, F230"
"877","ETM-C-MIN-5B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-C-MIN-5B_S14","","soil metagenome",2017,"0-10 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Quebec","45.57 N 71.25 W","","replicate  5B: amplicon 18S, ITS, BR5, F230"
"879","HLB-A1-FH-1A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A1-FH-1A_S29","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Bottom wood ash","replicate  1A: amplicon 18S, ITS, BR5, F230"
"881","HLB-A1-FH-1B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A1-FH-1B_S30","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Bottom wood ash","replicate  1B: amplicon 18S, ITS, BR5, F230"
"883","HLB-A1-FH-2A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A1-FH-2A_S71","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Bottom wood ash","replicate  2A: amplicon 18S, ITS, BR5, F230"
"885","HLB-A1-FH-2B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A1-FH-2B_S72","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Bottom wood ash","replicate  2B: amplicon 18S, ITS, BR5, F230"
"887","HLB-A1-LM-1A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A1-LM-1A_S27","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Bottom wood ash","replicate  1A: amplicon 18S, ITS, BR5, F230"
"889","HLB-A1-LM-1B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A1-LM-1B_S28","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Bottom wood ash","replicate  1B: amplicon 18S, ITS, BR5, F230"
"891","HLB-A1-LM-2A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A1-LM-2A_S69","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Bottom wood ash","replicate  2A: amplicon 18S, ITS, BR5, F230"
"893","HLB-A1-LM-2B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A1-LM-2B_S70","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Bottom wood ash","replicate  2B: amplicon 18S, ITS, BR5, F230"
"895","HLB-A1-MIN-1A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A1-MIN-1A_S31","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Bottom wood ash","replicate  1A: amplicon 18S, ITS, BR5, F230"
"897","HLB-A1-MIN-1B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A1-MIN-1B_S32","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Bottom wood ash","replicate  1B: amplicon 18S, ITS, BR5, F230"
"899","HLB-A2-FH-1A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A2-FH-1A_S35","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Bottom wood ash","replicate  1A: amplicon 18S, ITS, BR5, F230"
"901","HLB-A2-FH-1B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A2-FH-1B_S36","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Bottom wood ash","replicate  1B: amplicon 18S, ITS, BR5, F230"
"903","HLB-A2-LM-1A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A2-LM-1A_S33","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Bottom wood ash","replicate  1A: amplicon 18S, ITS, BR5, F230"
"905","HLB-A2-LM-1B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A2-LM-1B_S34","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Bottom wood ash","replicate  1B: amplicon 18S, ITS, BR5, F230"
"907","HLB-A2-MIN-1A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A2-MIN-1A_S37","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Bottom wood ash","replicate  1A: amplicon 18S, ITS, BR5, F230"
"909","HLB-A2-MIN-1B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A2-MIN-1B_S38","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Bottom wood ash","replicate  1B: amplicon 18S, ITS, BR5, F230"
"911","HLB-A3-FH-1A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A3-FH-1A_S41","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Bottom wood ash","replicate  1A: amplicon 18S, ITS, BR5, F230"
"913","HLB-A3-FH-1B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A3-FH-1B_S42","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Bottom wood ash","replicate  1B: amplicon 18S, ITS, BR5, F230"
"915","HLB-A3-LM-1A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A3-LM-1A_S39","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Bottom wood ash","replicate  1A: amplicon 18S, ITS, BR5, F230"
"917","HLB-A3-LM-1B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A3-LM-1B_S40","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Bottom wood ash","replicate  1B: amplicon 18S, ITS, BR5, F230"
"919","HLB-A3-MIN-1A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A3-MIN-1A_S43","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Bottom wood ash","replicate  1A: amplicon 18S, ITS, BR5, F230"
"921","HLB-A3-MIN-1B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A3-MIN-1B_S44","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Bottom wood ash","replicate  1B: amplicon 18S, ITS, BR5, F230"
"923","HLB-A4-FH-1A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A4-FH-1A_S47","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Fly wood ash","replicate  1A: amplicon 18S, ITS, BR5, F230"
"925","HLB-A4-FH-1B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A4-FH-1B_S48","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Fly wood ash","replicate  1B: amplicon 18S, ITS, BR5, F230"
"927","HLB-A4-LM-1A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A4-LM-1A_S45","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Fly wood ash","replicate  1A: amplicon 18S, ITS, BR5, F230"
"929","HLB-A4-LM-1B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A4-LM-1B_S46","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Fly wood ash","replicate  1B: amplicon 18S, ITS, BR5, F230"
"931","HLB-A4-MIN-1A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A4-MIN-1A_S49","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Fly wood ash","replicate  1A: amplicon 18S, ITS, BR5, F230"
"933","HLB-A4-MIN-1B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A4-MIN-1B_S50","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Fly wood ash","replicate  1B: amplicon 18S, ITS, BR5, F230"
"935","HLB-A5-FH-1A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A5-FH-1A_S53","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Fly wood ash","replicate  1A: amplicon 18S, ITS, BR5, F230"
"937","HLB-A5-FH-1B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A5-FH-1B_S54","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Fly wood ash","replicate  1B: amplicon 18S, ITS, BR5, F230"
"939","HLB-A5-LM-1A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A5-LM-1A_S51","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Fly wood ash","replicate  1A: amplicon 18S, ITS, BR5, F230"
"941","HLB-A5-LM-1B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A5-LM-1B_S52","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Fly wood ash","replicate  1B: amplicon 18S, ITS, BR5, F230"
"943","HLB-A5-MIN-1A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A5-MIN-1A_S55","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Fly wood ash","replicate  1A: amplicon 18S, ITS, BR5, F230"
"945","HLB-A5-MIN-1B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A5-MIN-1B_S56","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Fly wood ash","replicate  1B: amplicon 18S, ITS, BR5, F230"
"947","HLB-A6-FH-1A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A6-FH-1A_S59","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Fly wood ash","replicate  1A: amplicon 18S, ITS, BR5, F230"
"949","HLB-A6-FH-1B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A6-FH-1B_S60","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Fly wood ash","replicate  1B: amplicon 18S, ITS, BR5, F230"
"951","HLB-A6-LM-1A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A6-LM-1A_S57","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Fly wood ash","replicate  1A: amplicon 18S, ITS, BR5, F230"
"953","HLB-A6-LM-1B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A6-LM-1B_S58","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Fly wood ash","replicate  1B: amplicon 18S, ITS, BR5, F230"
